pID;participant;Aa_languge;Ba_participant_age;Bb_participant_gender;Bc_participant_nationality;Bd_participant_langlevel;Be_participant_musiclevel;Bf_participant_setvolume;Bg_soundcalibration;Bg_sc_2nopp;Ea_headphones;Eb_noise;Ec_RTAsc;Ec_RTDsc;Ca_NumORd;Ca_num;Cb_id;Cc_filename;Cc_newfilename;Cd_link;Ce_item_block;Ce_snrlevel;Cf_category;Cg_subcategory;Ch_visualload;Ci_condition;Da_clipdBThreshold;order;asc_avgLUFS;acs_medLUFS;des_avgLUFS;des_medLUFS;Ef_comments;X_totaltime;X_Origen
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;17;17A;10083;10083-es_antena3_20210703_090430.mp4;es_des_17-10083.mp4;https://drive.google.com/uc?id=1g2NYwM8vi0VvmV0gHxcjN9cVQIn2A0Sv&export=download;D;21,2;advertisement;media;0;cuando <mark>deje</mark> de oir la música;-34.89;1_6_1_0_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;75;75;12096;12096-es_la2_20210701_025903.mp4;es_des_75-12096.mp4;https://drive.google.com/uc?id=1vlA3WkHwTxXvoXlJGNRdk3kHIGm4wmjZ&export=download;D;2,4;documentary;nature;2;cuando <mark>deje</mark> de oir la música;-30.258000000000003;1_6_1_1_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;43;43;10759;10759-es_cuatro_20210705_014003.mp4;es_des_43-10759.mp4;https://drive.google.com/uc?id=18kOXttSEM_uBpj16trmuc6wKnHMF7J0e&export=download;D;12,6;culture;;3;cuando <mark>deje</mark> de oir la música;-35.838;1_6_1_2_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;49;49B;10988;10988-es_cuatro_20210705_132627.mp4;es_des_49-10988.mp4;https://drive.google.com/uc?id=12fUdJwKaxe7IJbS0kEqDyTXrj-FpZjA2&export=download;D;12,8;sports;;8;cuando <mark>deje</mark> de oir la música;-27.213;1_6_1_3_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;4;4;10009;10009-es_antena3_20210703_003530.mp4;es_des_04-10009.mp4;https://drive.google.com/uc?id=1r6-va8RS3iHExGkRzFvFqbJs2RG_OoB3&export=download;D;11,6;tv contest;infant singing talent;5;cuando <mark>deje</mark> de oir la música;-33.644999999999996;1_6_1_4_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;33;33;10205;10205-es_antena3_20210703_120011.mp4;es_des_33-10205.mp4;https://drive.google.com/uc?id=1QcMt4hY2d1kBedR5AE_3_t4GZ-yoiwTI&export=download;D;19,1;tv contest;fortune wheel;2;cuando <mark>deje</mark> de oir la música;-22.299;1_6_1_5_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;49.5;49A;10988;10988-es_cuatro_20210705_132627.mp4;es_des_49-10988.mp4;https://drive.google.com/uc?id=12fUdJwKaxe7IJbS0kEqDyTXrj-FpZjA2&export=download;D;12,8;sports;;8;cuando <mark>deje</mark> de oir la música;-25.842;1_6_1_6_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;19;19;10098;10098-es_antena3_20210703_091857.mp4;es_des_19-10098.mp4;https://drive.google.com/uc?id=1TybvA8A9ZJAIYcC9n7biiiTMbAnmicqu&export=download;D;12,4;advertisement;health;8;cuando <mark>deje</mark> de oir la música;-42.495000000000005;1_6_1_7_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;17.5;17B;10083;10083-es_antena3_20210703_090430.mp4;es_des_17-10083.mp4;https://drive.google.com/uc?id=1g2NYwM8vi0VvmV0gHxcjN9cVQIn2A0Sv&export=download;D;21,2;advertisement;media;0;cuando <mark>deje</mark> de oir la música;-30.630000000000003;1_6_1_8_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;45;45B;10921;10921-es_cuatro_20210705_122339.mp4;es_des_45-10921.mp4;https://drive.google.com/uc?id=1UTN2Ra8BogmDe_7yQ-ZzhfOtCckwFJYs&export=download;D;13,6;tv contest;el precio justo;3;cuando <mark>deje</mark> de oir la música;-20.712;1_6_1_9_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;71;71;12579;12579-es_lasexta_20210706_012050.mp4;es_des_71-12579.mp4;https://drive.google.com/uc?id=1g6zyPnNIgNER5vfGg8rAuJEVqg1IutTX&export=download;D;20,9;tv contest;casino/bets;0;cuando <mark>deje</mark> de oir la música;-28.314;1_6_1_10_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;72;72;12755;12755-es_lasexta_20210706_094219.mp4;es_des_72-12755.mp4;https://drive.google.com/uc?id=1sYDNlgIi-LVeSmSj2ZXNTMQ1HnG6q4rg&export=download;D;21,6;talk show;discussion about recent news;3;cuando <mark>deje</mark> de oir la música;-27.807000000000002;1_6_1_11_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;45.5;45A;10921;10921-es_cuatro_20210705_122339.mp4;es_des_45-10921.mp4;https://drive.google.com/uc?id=1UTN2Ra8BogmDe_7yQ-ZzhfOtCckwFJYs&export=download;D;13,6;tv contest;el precio justo;3;cuando <mark>deje</mark> de oir la música;-21.936;1_6_1_12_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;30;30;10174;10174-es_antena3_20210703_113800.mp4;es_des_30-10174.mp4;https://drive.google.com/uc?id=1i0JSnNJUxbpxmeTEg5UKTrjzpE-QyYAZ&export=download;D;16,9;cooking show;;0;cuando <mark>deje</mark> de oir la música;-31.701;1_6_1_13_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;61A;61A;10868;10868-es_cuatro_20210705_112602.mp4;es_des_61-10868.mp4;https://drive.google.com/uc?id=1SxClXBPpkpyFbn4b76kW_hOckkuYdjwj&export=download;D;8,8;tv contest;el precio justo;3;cuando <mark>deje</mark> de oir la música;-22.653;1_6_1_14_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;41;41;10358;10358-es_antena3_20210703_144634.mp4;es_des_41-10358.mp4;https://drive.google.com/uc?id=1QWmwy9VeE7YK6sOtOGFSqGZdmjYHaK2U&export=download;D;9,4;advertisement;self-care;7;cuando <mark>deje</mark> de oir la música;-35.937;1_6_1_15_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;9;9;20696;10751-es_cuatro_20210705_012950.mp4;es_des_09-10751.mp4;https://drive.google.com/uc?id=1VIbRh0B_v3wih19HdqfVlJnVoUI1kwQt&export=download;D;26,4;talk show;cuarto milenio;3;cuando <mark>deje</mark> de oir la música;-36.972;1_6_1_16_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;53;53;11378;11378-es_la1_20210628_192950.mp4;es_des_53-11378.mp4;https://drive.google.com/uc?id=12Zc38Uy2bP4Jr3euP-QPdrffhI5w2TDp&export=download;D;6,0;news;headlines;2;cuando <mark>deje</mark> de oir la música;-27.723;1_6_1_17_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;61B;61B;10868;10868-es_cuatro_20210705_112602.mp4;es_des_61-10868.mp4;https://drive.google.com/uc?id=1SxClXBPpkpyFbn4b76kW_hOckkuYdjwj&export=download;D;8,8;tv contest;el precio justo;3;cuando <mark>deje</mark> de oir la música;-20.928;1_6_1_18_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;52;52;11647;11647-es_la1_20210629_190239.mp4;es_des_52-11647.mp4;https://drive.google.com/uc?id=1w1Mt8eFSDxrplhthx9BtiaLsGBX93qOs&export=download;D;11,5;news;;4;cuando <mark>deje</mark> de oir la música;-26.685000000000002;1_6_1_19_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;15;15;10073;10073-es_antena3_20210703_090140.mp4;es_des_15-10073.mp4;https://drive.google.com/uc?id=1sBdHc52Q0eFDkqwli2GmIa3eTG-J3Gdj&export=download;D;7,4;advertisement;cars;8;cuando <mark>deje</mark> de oir la música;-28.686;1_6_1_20_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;65;65;11314;11314-es_cuatro_20210705_193900.mp4;es_des_65-11314.mp4;https://drive.google.com/uc?id=1-19_H490rU43aaqHEiUMqH-lL7JwqkM4&export=download;D;15,7;reality show;first dates;3;cuando <mark>deje</mark> de oir la música;-32.760000000000005;1_6_1_21_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;39;39;10336;10336-es_antena3_20210703_133648.mp4;es_des_39-10336.mp4;https://drive.google.com/uc?id=1Vs2tuNrDrzgmITNdaqQvoCCGRjM12PxE&export=download;D;6,9;advertisement;unknown;8;cuando <mark>deje</mark> de oir la música;-23.157;1_6_1_22_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
12;FLUVIA;en;29;male;española;native;menthusiast;20;1.0;no;on-site;inaudible;before;after;37;37;10318;10318-es_antena3_20210703_130036.mp4;es_des_37-10318.mp4;https://drive.google.com/uc?id=1LuRX10IM2huHod_Obso3Mu-yawMeR1aT&export=download;D;6,4;news;;0;cuando <mark>deje</mark> de oir la música;-25.956;1_6_1_23_2;-18.719812499999996;-17.7105;-28.959875;-28.0605;Genial Roser;11.254747533325386;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;43;43;10759;10759-es_cuatro_20210705_014003.mp4;es_des_43-10759.mp4;https://drive.google.com/uc?id=18kOXttSEM_uBpj16trmuc6wKnHMF7J0e&export=download;D;12,6;culture;;3;cuando <mark>deje</mark> de oir la m�?sica;-50.076;1_6_0_0_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;37;37;10318;10318-es_antena3_20210703_130036.mp4;es_des_37-10318.mp4;https://drive.google.com/uc?id=1LuRX10IM2huHod_Obso3Mu-yawMeR1aT&export=download;D;6,4;news;;0;cuando <mark>deje</mark> de oir la m�?sica;-26.781;1_6_0_1_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;71;71;12579;12579-es_lasexta_20210706_012050.mp4;es_des_71-12579.mp4;https://drive.google.com/uc?id=1g6zyPnNIgNER5vfGg8rAuJEVqg1IutTX&export=download;D;20,9;tv contest;casino/bets;0;cuando <mark>deje</mark> de oir la m�?sica;-30.795;1_6_0_2_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;45;45B;10921;10921-es_cuatro_20210705_122339.mp4;es_des_45-10921.mp4;https://drive.google.com/uc?id=1UTN2Ra8BogmDe_7yQ-ZzhfOtCckwFJYs&export=download;D;13,6;tv contest;el precio justo;3;cuando <mark>deje</mark> de oir la m�?sica;-44.763;1_6_0_3_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;49;49A;10988;10988-es_cuatro_20210705_132627.mp4;es_des_49-10988.mp4;https://drive.google.com/uc?id=12fUdJwKaxe7IJbS0kEqDyTXrj-FpZjA2&export=download;D;12,8;sports;;8;cuando <mark>deje</mark> de oir la m�?sica;-38.418;1_6_0_4_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;41;41;10358;10358-es_antena3_20210703_144634.mp4;es_des_41-10358.mp4;https://drive.google.com/uc?id=1QWmwy9VeE7YK6sOtOGFSqGZdmjYHaK2U&export=download;D;9,4;advertisement;self-care;7;cuando <mark>deje</mark> de oir la m�?sica;-46.218;1_6_0_5_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;15;15;10073;10073-es_antena3_20210703_090140.mp4;es_des_15-10073.mp4;https://drive.google.com/uc?id=1sBdHc52Q0eFDkqwli2GmIa3eTG-J3Gdj&export=download;D;7,4;advertisement;cars;8;cuando <mark>deje</mark> de oir la m�?sica;-29.742;1_6_0_6_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;39;39;10336;10336-es_antena3_20210703_133648.mp4;es_des_39-10336.mp4;https://drive.google.com/uc?id=1Vs2tuNrDrzgmITNdaqQvoCCGRjM12PxE&export=download;D;6,9;advertisement;unknown;8;cuando <mark>deje</mark> de oir la m�?sica;-33.972;1_6_0_7_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;4;4;10009;10009-es_antena3_20210703_003530.mp4;es_des_04-10009.mp4;https://drive.google.com/uc?id=1r6-va8RS3iHExGkRzFvFqbJs2RG_OoB3&export=download;D;11,6;tv contest;infant singing talent;5;cuando <mark>deje</mark> de oir la m�?sica;-30.441;1_6_0_8_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;49.5;49B;10988;10988-es_cuatro_20210705_132627.mp4;es_des_49-10988.mp4;https://drive.google.com/uc?id=12fUdJwKaxe7IJbS0kEqDyTXrj-FpZjA2&export=download;D;12,8;sports;;8;cuando <mark>deje</mark> de oir la m�?sica;-38.532;1_6_0_9_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;52;52;11647;11647-es_la1_20210629_190239.mp4;es_des_52-11647.mp4;https://drive.google.com/uc?id=1w1Mt8eFSDxrplhthx9BtiaLsGBX93qOs&export=download;D;11,5;news;;4;cuando <mark>deje</mark> de oir la m�?sica;-51.372;1_6_0_10_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;19;19;10098;10098-es_antena3_20210703_091857.mp4;es_des_19-10098.mp4;https://drive.google.com/uc?id=1TybvA8A9ZJAIYcC9n7biiiTMbAnmicqu&export=download;D;12,4;advertisement;health;8;cuando <mark>deje</mark> de oir la m�?sica;-46.704;1_6_0_11_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;45.5;45A;10921;10921-es_cuatro_20210705_122339.mp4;es_des_45-10921.mp4;https://drive.google.com/uc?id=1UTN2Ra8BogmDe_7yQ-ZzhfOtCckwFJYs&export=download;D;13,6;tv contest;el precio justo;3;cuando <mark>deje</mark> de oir la m�?sica;-28.02;1_6_0_12_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;65;65;11314;11314-es_cuatro_20210705_193900.mp4;es_des_65-11314.mp4;https://drive.google.com/uc?id=1-19_H490rU43aaqHEiUMqH-lL7JwqkM4&export=download;D;15,7;reality show;first dates;3;cuando <mark>deje</mark> de oir la m�?sica;-42.246;1_6_0_13_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;17;17B;10083;10083-es_antena3_20210703_090430.mp4;es_des_17-10083.mp4;https://drive.google.com/uc?id=1g2NYwM8vi0VvmV0gHxcjN9cVQIn2A0Sv&export=download;D;21,2;advertisement;media;0;cuando <mark>deje</mark> de oir la m�?sica;-34.542;1_6_0_14_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;30;30;10174;10174-es_antena3_20210703_113800.mp4;es_des_30-10174.mp4;https://drive.google.com/uc?id=1i0JSnNJUxbpxmeTEg5UKTrjzpE-QyYAZ&export=download;D;16,9;cooking show;;0;cuando <mark>deje</mark> de oir la m�?sica;-39.63;1_6_0_15_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;9;9;20696;10751-es_cuatro_20210705_012950.mp4;es_des_09-10751.mp4;https://drive.google.com/uc?id=1VIbRh0B_v3wih19HdqfVlJnVoUI1kwQt&export=download;D;26,4;talk show;cuarto milenio;3;cuando <mark>deje</mark> de oir la m�?sica;-45.309;1_6_0_16_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;33;33;10205;10205-es_antena3_20210703_120011.mp4;es_des_33-10205.mp4;https://drive.google.com/uc?id=1QcMt4hY2d1kBedR5AE_3_t4GZ-yoiwTI&export=download;D;19,1;tv contest;fortune wheel;2;cuando <mark>deje</mark> de oir la m�?sica;-34.503;1_6_0_17_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;72;72;12755;12755-es_lasexta_20210706_094219.mp4;es_des_72-12755.mp4;https://drive.google.com/uc?id=1sYDNlgIi-LVeSmSj2ZXNTMQ1HnG6q4rg&export=download;D;21,6;talk show;discussion about recent news;3;cuando <mark>deje</mark> de oir la m�?sica;-47.118;1_6_0_18_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;61A;61A;10868;10868-es_cuatro_20210705_112602.mp4;es_des_61-10868.mp4;https://drive.google.com/uc?id=1SxClXBPpkpyFbn4b76kW_hOckkuYdjwj&export=download;D;8,8;tv contest;el precio justo;3;cuando <mark>deje</mark> de oir la m�?sica;-26.19;1_6_0_19_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;75;75;12096;12096-es_la2_20210701_025903.mp4;es_des_75-12096.mp4;https://drive.google.com/uc?id=1vlA3WkHwTxXvoXlJGNRdk3kHIGm4wmjZ&export=download;D;2,4;documentary;nature;2;cuando <mark>deje</mark> de oir la m�?sica;-40.287;1_6_0_20_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;61B;61B;10868;10868-es_cuatro_20210705_112602.mp4;es_des_61-10868.mp4;https://drive.google.com/uc?id=1SxClXBPpkpyFbn4b76kW_hOckkuYdjwj&export=download;D;8,8;tv contest;el precio justo;3;cuando <mark>deje</mark> de oir la m�?sica;-27.162;1_6_0_21_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;53;53;11378;11378-es_la1_20210628_192950.mp4;es_des_53-11378.mp4;https://drive.google.com/uc?id=12Zc38Uy2bP4Jr3euP-QPdrffhI5w2TDp&export=download;D;6,0;news;headlines;2;cuando <mark>deje</mark> de oir la m�?sica;-40.989;1_6_0_22_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;17.5;17A;10083;10083-es_antena3_20210703_090430.mp4;es_des_17-10083.mp4;https://drive.google.com/uc?id=1g2NYwM8vi0VvmV0gHxcjN9cVQIn2A0Sv&export=download;D;21,2;advertisement;media;0;cuando <mark>deje</mark> de oir la m�?sica;-35.217;1_6_0_23_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;72;72;12755;12755-es_lasexta_20210706_094219.mp4;es_asc_72-12755.mp4;https://drive.google.com/uc?id=1pnCQSepSL_4b-wFF7assayLRwWXe-CKW&export=download;A;21,6;talk show;discussion about recent news;3;cuando <mark>empiece</mark> a oir la m�?sica;-19.419;1_6_1_0_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
13;FOIX;en;20;female;Spanish;native;menthusiast;25;1.0;no;on-site;weak;before;exact;28;28B;10482;10482-es_antena3_20210704_101811.mp4;es_asc_28-10482.mp4;https://drive.google.com/uc?id=12lE1PyqE1Uz_Oq_-X_EZb9oZIonvrAp2&export=download;A;7,2;tv contest;la voz kids;5;cuando <mark>empiece</mark> a oir la m�?sica;-26.808;1_6_1_1_2;-23.321125;-21.7635;-37.876125;-38.474999999999994;.;15.108819616666665;local
